price,num,reason,status,operation,datetime,code
,,insufficient fund,fail,buy,2017-07-25,002322
,,insufficient fund,fail,buy,2017-07-25,300387
,,insufficient fund,fail,buy,2017-07-25,002247
,,insufficient fund,fail,buy,2017-07-25,002278
,,insufficient fund,fail,buy,2017-07-25,300406
,,insufficient fund,fail,buy,2017-07-25,000815
,,insufficient fund,fail,buy,2017-07-25,000881
,,insufficient fund,fail,buy,2017-07-26,600759
,,insufficient fund,fail,buy,2017-07-26,002183
,,insufficient fund,fail,buy,2017-07-26,002411
,,insufficient fund,fail,buy,2017-07-26,002329
,,insufficient fund,fail,buy,2017-07-26,002661
,,insufficient fund,fail,buy,2017-07-26,002674
,,insufficient fund,fail,buy,2017-07-26,300114
,,insufficient fund,fail,buy,2017-07-26,300441
,,insufficient fund,fail,buy,2017-07-26,300373
,,insufficient fund,fail,buy,2017-07-26,601098
,,insufficient fund,fail,buy,2017-07-26,000953
,,insufficient fund,fail,buy,2017-07-26,300159
,,insufficient fund,fail,buy,2017-07-27,300187
,,insufficient fund,fail,buy,2017-07-27,000895
,,insufficient fund,fail,buy,2017-07-27,000035
,,insufficient fund,fail,buy,2017-07-27,600518
,,insufficient fund,fail,buy,2017-07-27,300262
,,insufficient fund,fail,buy,2017-07-27,002376
,,insufficient fund,fail,buy,2017-07-27,603686
,,insufficient fund,fail,buy,2017-07-27,300453
,,insufficient fund,fail,buy,2017-07-27,300181
,,insufficient fund,fail,buy,2017-07-27,300119
,,insufficient fund,fail,buy,2017-07-27,300143
,,insufficient fund,fail,buy,2017-07-27,600137
,,insufficient fund,fail,buy,2017-07-27,601111
,,insufficient fund,fail,buy,2017-07-27,603377
,,insufficient fund,fail,buy,2017-07-27,002191
,,insufficient fund,fail,buy,2017-07-27,000048
,,insufficient fund,fail,buy,2017-07-27,000980
,,insufficient fund,fail,buy,2017-07-27,603998
,,insufficient fund,fail,buy,2017-07-27,600099
,,insufficient fund,fail,buy,2017-07-27,600660
,,insufficient fund,fail,buy,2017-07-27,300520
7.29,1400.0,stop_profit,success,sell,2017-07-28,002285
12.74,700.0,strategy_name,success,buy,2017-07-28,300227
13.52,400.0,strategy_name,success,buy,2017-07-28,002434
,,insufficient fund,fail,buy,2017-07-28,600976
6.47,100.0,strategy_name,success,buy,2017-07-28,601933
,,insufficient fund,fail,buy,2017-07-28,002464
,,insufficient fund,fail,buy,2017-07-28,603955
,,insufficient fund,fail,buy,2017-07-28,002173
,,insufficient fund,fail,buy,2017-07-28,002508
,,insufficient fund,fail,buy,2017-07-28,000513
,,insufficient fund,fail,buy,2017-07-28,002379
,,insufficient fund,fail,buy,2017-07-28,603009
,,insufficient fund,fail,buy,2017-07-28,603266
,,insufficient fund,fail,buy,2017-07-28,600693
,,insufficient fund,fail,buy,2017-07-31,000981
16.47,600.0,stop_loss,success,sell,2017-08-01,300363
2.6,3800.0,stop_profit,success,sell,2017-08-01,600282
20.08,400.0,strategy_name,success,buy,2017-08-01,002058
12.65,700.0,strategy_name,success,buy,2017-08-01,002198
31.73,100.0,strategy_name,success,buy,2017-08-01,603898
27.78,100.0,strategy_name,success,buy,2017-08-01,603319
,,insufficient fund,fail,buy,2017-08-01,002786
,,insufficient fund,fail,buy,2017-08-01,600201
,,insufficient fund,fail,buy,2017-08-01,002188
,,insufficient fund,fail,buy,2017-08-01,000980
,,insufficient fund,fail,buy,2017-08-01,603009
,,insufficient fund,fail,buy,2017-08-02,300225
,,insufficient fund,fail,buy,2017-08-02,002508
,,insufficient fund,fail,buy,2017-08-02,000953
,,insufficient fund,fail,buy,2017-08-03,300148
,,insufficient fund,fail,buy,2017-08-03,300453
,,insufficient fund,fail,buy,2017-08-03,600545
,,insufficient fund,fail,buy,2017-08-03,300392
,,insufficient fund,fail,buy,2017-08-03,002120
,,insufficient fund,fail,buy,2017-08-03,600137
,,insufficient fund,fail,buy,2017-08-03,600919
,,insufficient fund,fail,buy,2017-08-03,002417
,,insufficient fund,fail,buy,2017-08-03,002310
,,insufficient fund,fail,buy,2017-08-03,000519
,,insufficient fund,fail,buy,2017-08-03,001979
,,insufficient fund,fail,buy,2017-08-04,600981
,,insufficient fund,fail,buy,2017-08-04,600104
,,insufficient fund,fail,buy,2017-08-07,600521
,,insufficient fund,fail,buy,2017-08-07,002032
,,insufficient fund,fail,buy,2017-08-07,300626
,,insufficient fund,fail,buy,2017-08-07,002044
,,insufficient fund,fail,buy,2017-08-07,002826
,,insufficient fund,fail,buy,2017-08-07,600557
,,insufficient fund,fail,buy,2017-08-07,002611
,,insufficient fund,fail,buy,2017-08-07,600461
,,insufficient fund,fail,buy,2017-08-08,300180
,,insufficient fund,fail,buy,2017-08-08,000926
,,insufficient fund,fail,buy,2017-08-08,002851
,,insufficient fund,fail,buy,2017-08-09,603939
,,insufficient fund,fail,buy,2017-08-09,002485
,,insufficient fund,fail,buy,2017-08-09,300478
,,insufficient fund,fail,buy,2017-08-09,000888
,,insufficient fund,fail,buy,2017-08-09,600986
,,insufficient fund,fail,buy,2017-08-09,002293
,,insufficient fund,fail,buy,2017-08-09,002200
,,insufficient fund,fail,buy,2017-08-09,002185
,,insufficient fund,fail,buy,2017-08-09,002602
,,insufficient fund,fail,buy,2017-08-10,300322
,,insufficient fund,fail,buy,2017-08-10,600137
,,insufficient fund,fail,buy,2017-08-10,002640
,,insufficient fund,fail,buy,2017-08-11,603726
,,insufficient fund,fail,buy,2017-08-11,002411
,,insufficient fund,fail,buy,2017-08-11,601965
,,insufficient fund,fail,buy,2017-08-11,300392
,,insufficient fund,fail,buy,2017-08-11,002821
,,insufficient fund,fail,buy,2017-08-11,002491
,,insufficient fund,fail,buy,2017-08-11,600461
,,insufficient fund,fail,buy,2017-08-11,600551
,,insufficient fund,fail,buy,2017-08-11,002503
,,insufficient fund,fail,buy,2017-08-11,000726
,,insufficient fund,fail,buy,2017-08-11,002724
,,insufficient fund,fail,buy,2017-08-14,300105
,,insufficient fund,fail,buy,2017-08-14,300180
,,insufficient fund,fail,buy,2017-08-14,300090
,,insufficient fund,fail,buy,2017-08-14,002485
,,insufficient fund,fail,buy,2017-08-14,002594
,,insufficient fund,fail,buy,2017-08-14,600027
,,insufficient fund,fail,buy,2017-08-14,601158
,,insufficient fund,fail,buy,2017-08-14,603929
,,insufficient fund,fail,buy,2017-08-14,000027
,,insufficient fund,fail,buy,2017-08-14,601877
,,insufficient fund,fail,buy,2017-08-15,600557
,,insufficient fund,fail,buy,2017-08-17,002597
,,insufficient fund,fail,buy,2017-08-17,300280
,,insufficient fund,fail,buy,2017-08-17,600383
,,insufficient fund,fail,buy,2017-08-17,601058
,,insufficient fund,fail,buy,2017-08-17,000716
,,insufficient fund,fail,buy,2017-08-17,000037
,,insufficient fund,fail,buy,2017-08-18,600110
,,insufficient fund,fail,buy,2017-08-23,000066
,,insufficient fund,fail,buy,2017-08-23,002379
,,insufficient fund,fail,buy,2017-08-23,000613
,,insufficient fund,fail,buy,2017-08-24,000586
,,insufficient fund,fail,buy,2017-08-24,600319
,,insufficient fund,fail,buy,2017-08-24,000613
,,insufficient fund,fail,buy,2017-08-25,601233
,,insufficient fund,fail,buy,2017-08-25,600688
,,insufficient fund,fail,buy,2017-08-25,600132
,,insufficient fund,fail,buy,2017-08-25,603188
,,insufficient fund,fail,buy,2017-08-25,601607
,,insufficient fund,fail,buy,2017-08-25,002538
,,insufficient fund,fail,buy,2017-08-25,600885
,,insufficient fund,fail,buy,2017-08-25,600390
,,insufficient fund,fail,buy,2017-08-25,600075
,,insufficient fund,fail,buy,2017-08-25,002326
,,insufficient fund,fail,buy,2017-08-25,601098
,,insufficient fund,fail,buy,2017-08-25,600551
,,insufficient fund,fail,buy,2017-08-25,600426
,,insufficient fund,fail,buy,2017-08-28,002250
,,insufficient fund,fail,buy,2017-08-28,300056
,,insufficient fund,fail,buy,2017-08-28,000613
,,insufficient fund,fail,buy,2017-08-29,000759
,,insufficient fund,fail,buy,2017-08-29,000613
,,insufficient fund,fail,buy,2017-08-30,603989
,,insufficient fund,fail,buy,2017-08-30,600146
,,insufficient fund,fail,buy,2017-08-31,002547
,,insufficient fund,fail,buy,2017-08-31,002357
,,insufficient fund,fail,buy,2017-08-31,000028
,,insufficient fund,fail,buy,2017-09-01,002733
,,insufficient fund,fail,buy,2017-09-01,000028
,,insufficient fund,fail,buy,2017-09-01,600066
,,insufficient fund,fail,buy,2017-09-01,300257
19.06,500.0,stop_profit,success,sell,2017-09-04,002366
11.2,800.0,strategy_name,success,buy,2017-09-04,002543
8.63,500.0,strategy_name,success,buy,2017-09-04,600674
,,insufficient fund,fail,buy,2017-09-06,300134
,,insufficient fund,fail,buy,2017-09-07,600270
,,insufficient fund,fail,buy,2017-09-08,002239
,,insufficient fund,fail,buy,2017-09-08,000596
,,insufficient fund,fail,buy,2017-09-08,600486
,,insufficient fund,fail,buy,2017-09-08,000007
,,insufficient fund,fail,buy,2017-09-11,000418
,,insufficient fund,fail,buy,2017-09-11,600819
,,insufficient fund,fail,buy,2017-09-11,603843
,,insufficient fund,fail,buy,2017-09-11,002262
,,insufficient fund,fail,buy,2017-09-11,000037
,,insufficient fund,fail,buy,2017-09-12,600261
,,insufficient fund,fail,buy,2017-09-12,600298
,,insufficient fund,fail,buy,2017-09-12,600965
,,insufficient fund,fail,buy,2017-09-12,000581
,,insufficient fund,fail,buy,2017-09-12,000910
,,insufficient fund,fail,buy,2017-09-13,603816
,,insufficient fund,fail,buy,2017-09-13,000070
,,insufficient fund,fail,buy,2017-09-13,000797
,,insufficient fund,fail,buy,2017-09-13,002307
,,insufficient fund,fail,buy,2017-09-13,603108
,,insufficient fund,fail,buy,2017-09-13,600612
,,insufficient fund,fail,buy,2017-09-13,000905
,,insufficient fund,fail,buy,2017-09-13,002007
,,insufficient fund,fail,buy,2017-09-13,002302
,,insufficient fund,fail,buy,2017-09-13,600227
,,insufficient fund,fail,buy,2017-09-13,002446
,,insufficient fund,fail,buy,2017-09-13,000999
,,insufficient fund,fail,buy,2017-09-13,600095
,,insufficient fund,fail,buy,2017-09-13,600153
10.71,900.0,stop_profit,success,sell,2017-09-14,600367
12.17,800.0,strategy_name,success,buy,2017-09-14,600654
9.84,400.0,strategy_name,success,buy,2017-09-14,600452
,,insufficient fund,fail,buy,2017-09-14,000561
,,insufficient fund,fail,buy,2017-09-14,600556
,,insufficient fund,fail,buy,2017-09-15,600829
,,insufficient fund,fail,buy,2017-09-15,600839
,,insufficient fund,fail,buy,2017-09-15,600828
,,insufficient fund,fail,buy,2017-09-15,600654
,,insufficient fund,fail,buy,2017-09-15,300094
,,insufficient fund,fail,buy,2017-09-15,300099
,,insufficient fund,fail,buy,2017-09-15,600556
12.74,700.0,stop_profit,success,sell,2017-09-18,300227
7.8,1200.0,strategy_name,success,buy,2017-09-18,300332
,,insufficient fund,fail,buy,2017-09-18,002773
,,insufficient fund,fail,buy,2017-09-18,600990
9.04,300.0,strategy_name,success,buy,2017-09-18,600556
7.2,100.0,strategy_name,success,buy,2017-09-19,600568
,,insufficient fund,fail,buy,2017-09-19,600132
,,insufficient fund,fail,buy,2017-09-19,600070
,,insufficient fund,fail,buy,2017-09-19,600346
,,insufficient fund,fail,buy,2017-09-19,300392
,,insufficient fund,fail,buy,2017-09-19,600093
,,insufficient fund,fail,buy,2017-09-19,002391
,,insufficient fund,fail,buy,2017-09-19,002636
,,insufficient fund,fail,buy,2017-09-19,600851
4.53,2200.0,stop_profit,success,sell,2017-09-20,000886
14.41,600.0,strategy_name,success,buy,2017-09-20,002485
12.32,400.0,strategy_name,success,buy,2017-09-20,002376
,,insufficient fund,fail,buy,2017-09-20,603355
,,insufficient fund,fail,buy,2017-09-20,002210
,,insufficient fund,fail,buy,2017-09-20,600486
6.33,100.0,strategy_name,success,buy,2017-09-20,601992
,,insufficient fund,fail,buy,2017-09-20,000971
,,insufficient fund,fail,buy,2017-09-20,600629
,,insufficient fund,fail,buy,2017-09-20,600987
,,insufficient fund,fail,buy,2017-09-21,300146
,,insufficient fund,fail,buy,2017-09-21,600844
,,insufficient fund,fail,buy,2017-09-21,600654
,,insufficient fund,fail,buy,2017-09-21,000876
,,insufficient fund,fail,buy,2017-09-21,000959
,,insufficient fund,fail,buy,2017-09-21,000666
,,insufficient fund,fail,buy,2017-09-21,600594
,,insufficient fund,fail,buy,2017-09-21,603393
,,insufficient fund,fail,buy,2017-09-21,000518
12.17,800.0,stop_loss,success,sell,2017-09-22,600654
9.77,700.0,strategy_name,success,buy,2017-09-22,600698
,,insufficient fund,fail,buy,2017-09-22,000039
,,insufficient fund,fail,buy,2017-09-22,600547
,,insufficient fund,fail,buy,2017-09-22,000429
,,insufficient fund,fail,buy,2017-09-22,600694
,,insufficient fund,fail,buy,2017-09-22,600007
3.89,100.0,strategy_name,success,buy,2017-09-22,000903
,,insufficient fund,fail,buy,2017-09-22,600891
,,insufficient fund,fail,buy,2017-09-22,002391
,,insufficient fund,fail,buy,2017-09-22,002254
,,insufficient fund,fail,buy,2017-09-22,002437
,,insufficient fund,fail,buy,2017-09-25,600033
,,insufficient fund,fail,buy,2017-09-25,600721
,,insufficient fund,fail,buy,2017-09-25,000829
,,insufficient fund,fail,buy,2017-09-25,000531
,,insufficient fund,fail,buy,2017-09-25,002069
,,insufficient fund,fail,buy,2017-09-25,600329
,,insufficient fund,fail,buy,2017-09-25,600557
,,insufficient fund,fail,buy,2017-09-25,600461
,,insufficient fund,fail,buy,2017-09-25,603885
,,insufficient fund,fail,buy,2017-09-25,600836
,,insufficient fund,fail,buy,2017-09-25,600993
,,insufficient fund,fail,buy,2017-09-25,000813
,,insufficient fund,fail,buy,2017-09-25,002083
,,insufficient fund,fail,buy,2017-09-26,300027
,,insufficient fund,fail,buy,2017-09-26,002099
,,insufficient fund,fail,buy,2017-09-26,600847
,,insufficient fund,fail,buy,2017-09-26,603456
,,insufficient fund,fail,buy,2017-09-26,000949
,,insufficient fund,fail,buy,2017-09-26,600481
,,insufficient fund,fail,buy,2017-09-26,600027
,,insufficient fund,fail,buy,2017-09-26,002255
,,insufficient fund,fail,buy,2017-09-26,603008
,,insufficient fund,fail,buy,2017-09-26,300149
,,insufficient fund,fail,buy,2017-09-26,600908
,,insufficient fund,fail,buy,2017-09-26,600007
,,insufficient fund,fail,buy,2017-09-26,601636
,,insufficient fund,fail,buy,2017-09-26,600751
,,insufficient fund,fail,buy,2017-09-26,000668
,,insufficient fund,fail,buy,2017-09-26,002462
,,insufficient fund,fail,buy,2017-09-26,600917
,,insufficient fund,fail,buy,2017-09-27,002659
,,insufficient fund,fail,buy,2017-09-27,300144
,,insufficient fund,fail,buy,2017-09-27,300297
,,insufficient fund,fail,buy,2017-09-27,600829
,,insufficient fund,fail,buy,2017-09-27,600053
,,insufficient fund,fail,buy,2017-09-27,000619
,,insufficient fund,fail,buy,2017-09-27,300362
,,insufficient fund,fail,buy,2017-09-27,002565
,,insufficient fund,fail,buy,2017-09-27,002546
,,insufficient fund,fail,buy,2017-09-27,603098
,,insufficient fund,fail,buy,2017-09-27,300375
,,insufficient fund,fail,buy,2017-09-27,603779
,,insufficient fund,fail,buy,2017-09-27,600647
,,insufficient fund,fail,buy,2017-09-27,600480
,,insufficient fund,fail,buy,2017-09-27,002671
,,insufficient fund,fail,buy,2017-09-27,601929
,,insufficient fund,fail,buy,2017-09-27,300437
,,insufficient fund,fail,buy,2017-09-27,300232
,,insufficient fund,fail,buy,2017-09-27,002317
,,insufficient fund,fail,buy,2017-09-27,000020
,,insufficient fund,fail,buy,2017-09-27,600557
,,insufficient fund,fail,buy,2017-09-27,002275
,,insufficient fund,fail,buy,2017-09-27,000967
,,insufficient fund,fail,buy,2017-09-27,600812
,,insufficient fund,fail,buy,2017-09-27,000910
,,insufficient fund,fail,buy,2017-09-27,002437
,,insufficient fund,fail,buy,2017-09-27,300406
,,insufficient fund,fail,buy,2017-09-28,600654
,,insufficient fund,fail,buy,2017-09-28,002145
,,insufficient fund,fail,buy,2017-09-28,600415
,,insufficient fund,fail,buy,2017-09-28,300172
,,insufficient fund,fail,buy,2017-09-28,000088
,,insufficient fund,fail,buy,2017-09-28,002234
,,insufficient fund,fail,buy,2017-09-28,002051
,,insufficient fund,fail,buy,2017-09-28,600271
,,insufficient fund,fail,buy,2017-09-28,600833
,,insufficient fund,fail,buy,2017-09-29,000707
,,insufficient fund,fail,buy,2017-09-29,300196
,,insufficient fund,fail,buy,2017-09-29,600623
,,insufficient fund,fail,buy,2017-09-29,600262
,,insufficient fund,fail,buy,2017-09-29,600844
,,insufficient fund,fail,buy,2017-09-29,600654
,,insufficient fund,fail,buy,2017-09-29,002195
,,insufficient fund,fail,buy,2017-09-29,600810
,,insufficient fund,fail,buy,2017-09-29,300106
,,insufficient fund,fail,buy,2017-09-29,600463
,,insufficient fund,fail,buy,2017-09-29,600578
,,insufficient fund,fail,buy,2017-09-29,600246
,,insufficient fund,fail,buy,2017-09-29,002372
,,insufficient fund,fail,buy,2017-09-29,600071
,,insufficient fund,fail,buy,2017-09-29,603218
,,insufficient fund,fail,buy,2017-09-29,600650
,,insufficient fund,fail,buy,2017-09-29,000811
,,insufficient fund,fail,buy,2017-09-29,000502
,,insufficient fund,fail,buy,2017-09-29,600249
,,insufficient fund,fail,buy,2017-09-29,002062
,,insufficient fund,fail,buy,2017-09-29,001872
,,insufficient fund,fail,buy,2017-09-29,002361
,,insufficient fund,fail,buy,2017-09-29,300160
,,insufficient fund,fail,buy,2017-09-29,600644
,,insufficient fund,fail,buy,2017-09-29,600613
,,insufficient fund,fail,buy,2017-09-29,000020
,,insufficient fund,fail,buy,2017-09-29,603996
,,insufficient fund,fail,buy,2017-09-29,603798
,,insufficient fund,fail,buy,2017-09-29,300539
,,insufficient fund,fail,buy,2017-09-29,300054
,,insufficient fund,fail,buy,2017-09-29,002379
,,insufficient fund,fail,buy,2017-09-29,002762
,,insufficient fund,fail,buy,2017-09-29,600674
,,insufficient fund,fail,buy,2017-09-29,000616
,,insufficient fund,fail,buy,2017-09-29,600271
,,insufficient fund,fail,buy,2017-09-29,000022
,,insufficient fund,fail,buy,2017-09-29,000716
,,insufficient fund,fail,buy,2017-09-29,601117
,,insufficient fund,fail,buy,2017-09-29,601668
,,insufficient fund,fail,buy,2017-09-29,600483
,,insufficient fund,fail,buy,2017-09-29,300257
,,insufficient fund,fail,buy,2017-09-29,600157
,,insufficient fund,fail,buy,2017-10-09,600373
,,insufficient fund,fail,buy,2017-10-09,300180
,,insufficient fund,fail,buy,2017-10-09,600222
,,insufficient fund,fail,buy,2017-10-09,600654
,,insufficient fund,fail,buy,2017-10-09,000929
,,insufficient fund,fail,buy,2017-10-09,600665
,,insufficient fund,fail,buy,2017-10-09,600620
,,insufficient fund,fail,buy,2017-10-09,600557
,,insufficient fund,fail,buy,2017-10-09,600461
